Date,Actual,Predicted,all_dates,dates,real_dates
2023-09-10,373.892,379.854,2023-09-10,2023-09-10,
2023-09-11,373.881,379.945,2023-09-11,2023-09-11,
2023-09-12,373.874,380.017,2023-09-12,2023-09-12,
2023-09-13,373.871,380.082,2023-09-13,2023-09-13,
2023-09-14,373.872,380.052,2023-09-14,2023-09-14,
2023-09-15,373.878,380.072,2023-09-15,2023-09-15,
2023-09-16,373.889,379.989,2023-09-16,2023-09-16,
2023-09-17,373.905,379.960,2023-09-17,2023-09-17,
2023-09-18,373.925,379.924,2023-09-18,2023-09-18,
2023-09-19,373.951,379.865,2023-09-19,2023-09-19,
2023-09-20,373.981,379.908,2023-09-20,2023-09-20,
2023-09-21,374.016,379.729,2023-09-21,2023-09-21,
2023-09-22,374.057,379.601,2023-09-22,2023-09-22,
2023-09-23,374.102,379.666,2023-09-23,2023-09-23,
2023-09-24,374.153,379.586,2023-09-24,2023-09-24,
2023-09-25,374.208,379.639,2023-09-25,2023-09-25,
2023-09-26,374.268,379.717,2023-09-26,2023-09-26,
2023-09-27,374.334,379.766,2023-09-27,2023-09-27,
2023-09-28,374.404,379.778,2023-09-28,2023-09-28,
2023-09-29,374.479,379.626,2023-09-29,2023-09-29,
2023-09-30,374.559,379.957,2023-09-30,2023-09-30,
2023-10-01,374.643,379.722,2023-10-01,2023-10-01,
2023-10-02,374.733,379.898,2023-10-02,2023-10-02,
2023-10-03,374.826,379.992,2023-10-03,2023-10-03,
2023-10-04,374.925,380.088,2023-10-04,2023-10-04,
2023-10-05,375.027,380.009,2023-10-05,2023-10-05,
2023-10-06,375.134,380.196,2023-10-06,2023-10-06,
2023-10-07,375.244,380.281,2023-10-07,2023-10-07,
2023-10-08,375.359,380.500,2023-10-08,2023-10-08,
2023-10-09,375.478,380.152,2023-10-09,2023-10-09,
2023-10-10,375.600,380.614,2023-10-10,2023-10-10,
2023-10-11,375.725,380.458,2023-10-11,2023-10-11,
2023-10-12,375.854,380.875,2023-10-12,2023-10-12,
2023-10-13,375.986,381.011,2023-10-13,2023-10-13,
2023-10-14,376.121,380.963,2023-10-14,2023-10-14,
2023-10-15,376.259,381.036,2023-10-15,2023-10-15,
2023-10-16,376.400,380.896,2023-10-16,2023-10-16,
2023-10-17,376.542,380.754,2023-10-17,2023-10-17,
2023-10-18,376.688,379.582,2023-10-18,2023-10-18,
2023-10-19,376.835,380.652,2023-10-19,2023-10-19,
2023-10-20,376.984,379.302,2023-10-20,2023-10-20,
2023-10-21,377.135,380.540,2023-10-21,2023-10-21,
2023-10-22,377.287,379.340,2023-10-22,2023-10-22,
2023-10-23,377.441,380.605,2023-10-23,2023-10-23,
2023-10-24,377.595,379.661,2023-10-24,2023-10-24,
2023-10-25,377.751,382.157,2023-10-25,2023-10-25,
2023-10-26,377.908,380.699,2023-10-26,2023-10-26,
2023-10-27,378.066,380.509,2023-10-27,2023-10-27,
2023-10-28,378.224,380.958,2023-10-28,2023-10-28,
2023-10-29,378.383,381.566,2023-10-29,2023-10-29,
2023-10-30,378.542,383.440,2023-10-30,2023-10-30,
2023-10-31,378.702,383.473,2023-10-31,2023-10-31,
2023-11-01,378.862,383.104,2023-11-01,2023-11-01,
2023-11-02,379.023,382.140,2023-11-02,2023-11-02,
2023-11-03,379.183,382.569,2023-11-03,2023-11-03,
2023-11-04,379.344,382.762,2023-11-04,2023-11-04,
2023-11-05,379.506,382.792,2023-11-05,2023-11-05,
2023-11-06,379.667,383.894,2023-11-06,2023-11-06,
2023-11-07,379.829,382.774,2023-11-07,2023-11-07,
2023-11-08,379.991,385.091,2023-11-08,2023-11-08,
2023-11-09,380.153,383.273,2023-11-09,2023-11-09,
2023-11-10,380.316,385.183,2023-11-10,2023-11-10,
2023-11-11,380.479,384.804,2023-11-11,2023-11-11,
2023-11-12,380.642,384.439,2023-11-12,2023-11-12,
2023-11-13,380.805,384.658,2023-11-13,2023-11-13,
2023-11-14,380.969,383.933,2023-11-14,2023-11-14,
2023-11-15,381.133,383.527,2023-11-15,2023-11-15,
2023-11-16,381.298,385.364,2023-11-16,2023-11-16,
2023-11-17,381.463,384.307,2023-11-17,2023-11-17,
2023-11-18,381.629,384.871,2023-11-18,2023-11-18,
2023-11-19,381.795,387.155,2023-11-19,2023-11-19,
2023-11-20,381.961,386.583,2023-11-20,2023-11-20,
2023-11-21,382.127,386.673,2023-11-21,2023-11-21,
2023-11-22,382.294,384.910,2023-11-22,2023-11-22,
2023-11-23,382.461,386.280,2023-11-23,2023-11-23,
2023-11-24,382.628,385.123,2023-11-24,2023-11-24,
2023-11-25,382.794,386.261,2023-11-25,2023-11-25,
2023-11-26,382.961,384.725,2023-11-26,2023-11-26,
2023-11-27,383.127,385.805,2023-11-27,2023-11-27,
2023-11-28,383.293,384.724,2023-11-28,2023-11-28,
2023-11-29,383.459,386.217,2023-11-29,2023-11-29,
2023-11-30,383.624,384.403,2023-11-30,2023-11-30,
2023-12-01,383.788,385.934,2023-12-01,2023-12-01,
2023-12-02,383.951,384.898,2023-12-02,2023-12-02,
2023-12-03,384.113,386.582,2023-12-03,2023-12-03,
2023-12-04,384.275,386.527,2023-12-04,2023-12-04,
2023-12-05,384.434,386.583,2023-12-05,2023-12-05,
2023-12-06,384.592,386.654,2023-12-06,2023-12-06,
2023-12-07,384.749,386.939,2023-12-07,2023-12-07,
2023-12-08,384.903,386.856,2023-12-08,2023-12-08,
2023-12-09,385.056,387.029,2023-12-09,2023-12-09,
2023-12-10,385.206,387.854,2023-12-10,2023-12-10,
2023-12-11,385.354,387.283,2023-12-11,2023-12-11,
2023-12-12,385.499,390.017,2023-12-12,2023-12-12,
2023-12-13,385.642,387.317,2023-12-13,2023-12-13,
2023-12-14,385.782,389.292,2023-12-14,2023-12-14,
2023-12-15,385.919,386.864,2023-12-15,2023-12-15,
2023-12-16,386.053,389.469,2023-12-16,2023-12-16,
2023-12-17,386.184,386.772,2023-12-17,2023-12-17,
2023-12-18,386.311,388.687,2023-12-18,2023-12-18,
2023-12-19,386.435,386.862,2023-12-19,2023-12-19,
2023-12-20,386.556,389.837,2023-12-20,2023-12-20,
2023-12-21,386.673,387.499,2023-12-21,2023-12-21,
2023-12-22,386.786,390.483,2023-12-22,2023-12-22,
2023-12-23,386.895,389.146,2023-12-23,2023-12-23,
2023-12-24,387.000,393.849,2023-12-24,2023-12-24,
2023-12-25,387.102,390.304,2023-12-25,2023-12-25,
2023-12-26,387.199,395.907,2023-12-26,2023-12-26,
2023-12-27,387.292,391.852,2023-12-27,2023-12-27,
2023-12-28,387.381,395.524,2023-12-28,2023-12-28,
2023-12-29,387.466,394.675,2023-12-29,2023-12-29,
2023-12-30,387.547,394.359,2023-12-30,2023-12-30,
2023-12-31,387.623,393.489,2023-12-31,2023-12-31,
2024-01-01,387.694,394.999,2024-01-01,2024-01-01,
2024-01-02,387.762,393.950,2024-01-02,2024-01-02,
2024-01-03,387.824,395.509,2024-01-03,2024-01-03,
2024-01-04,387.883,394.098,2024-01-04,2024-01-04,
2024-01-05,387.936,395.185,2024-01-05,2024-01-05,
2024-01-06,387.986,393.470,2024-01-06,2024-01-06,
2024-01-07,388.031,395.825,2024-01-07,2024-01-07,
2024-01-08,388.071,393.348,2024-01-08,2024-01-08,
2024-01-09,388.107,392.781,2024-01-09,2024-01-09,
2024-01-10,388.138,390.042,2024-01-10,2024-01-10,
2024-01-11,388.165,391.865,2024-01-11,2024-01-11,
2024-01-12,388.188,387.283,2024-01-12,2024-01-12,
2024-01-13,388.206,390.219,2024-01-13,2024-01-13,
2024-01-14,388.221,389.092,2024-01-14,2024-01-14,
2024-01-15,388.231,390.457,2024-01-15,2024-01-15,
2024-01-16,388.237,391.752,2024-01-16,2024-01-16,
2024-01-17,388.239,388.086,2024-01-17,2024-01-17,
2024-01-18,388.237,391.948,2024-01-18,2024-01-18,
2024-01-19,388.232,388.343,2024-01-19,2024-01-19,
2024-01-20,388.223,387.591,2024-01-20,2024-01-20,
2024-01-21,388.210,386.536,2024-01-21,2024-01-21,
2024-01-22,388.195,386.345,2024-01-22,2024-01-22,
2024-01-23,388.176,386.181,2024-01-23,2024-01-23,
2024-01-24,388.154,385.999,2024-01-24,2024-01-24,
2024-01-25,388.129,385.789,2024-01-25,2024-01-25,
2024-01-26,388.102,385.992,2024-01-26,2024-01-26,
2024-01-27,388.072,386.111,2024-01-27,2024-01-27,
2024-01-28,388.040,386.495,2024-01-28,2024-01-28,
2024-01-29,388.005,385.811,2024-01-29,2024-01-29,
2024-01-30,387.969,386.406,2024-01-30,2024-01-30,
2024-01-31,387.930,386.519,2024-01-31,2024-01-31,
2024-02-01,387.890,388.333,2024-02-01,2024-02-01,
2024-02-02,387.848,385.940,2024-02-02,2024-02-02,
2024-02-03,387.805,385.667,2024-02-03,2024-02-03,
2024-02-04,387.760,385.613,2024-02-04,2024-02-04,
2024-02-05,387.714,386.020,2024-02-05,2024-02-05,
2024-02-06,387.667,385.922,2024-02-06,2024-02-06,
2024-02-07,387.619,386.208,2024-02-07,2024-02-07,
2024-02-08,387.569,386.001,2024-02-08,2024-02-08,
2024-02-09,387.519,385.935,2024-02-09,2024-02-09,
2024-02-10,387.468,386.089,2024-02-10,2024-02-10,
2024-02-11,387.416,386.142,2024-02-11,2024-02-11,
2024-02-12,387.363,385.594,2024-02-12,2024-02-12,
2024-02-13,387.310,386.102,2024-02-13,2024-02-13,
2024-02-14,387.255,385.452,2024-02-14,2024-02-14,
2024-02-15,387.200,386.306,2024-02-15,2024-02-15,
2024-02-16,387.144,385.906,2024-02-16,2024-02-16,
2024-02-17,387.087,386.889,2024-02-17,2024-02-17,
2024-02-18,387.029,385.920,2024-02-18,2024-02-18,
2024-02-19,386.970,388.356,2024-02-19,2024-02-19,
2024-02-20,386.910,386.251,2024-02-20,2024-02-20,
2024-02-21,386.849,386.466,2024-02-21,2024-02-21,
2024-02-22,386.786,387.334,2024-02-22,2024-02-22,
2024-02-23,386.723,387.542,2024-02-23,2024-02-23,
2024-02-24,386.657,387.740,2024-02-24,2024-02-24,
2024-02-25,386.591,387.550,2024-02-25,2024-02-25,
2024-02-26,386.522,386.828,2024-02-26,2024-02-26,
2024-02-27,386.452,386.864,2024-02-27,2024-02-27,
2024-02-28,386.381,387.600,2024-02-28,2024-02-28,
2024-02-29,386.307,387.088,2024-02-29,2024-02-29,
2024-03-01,386.232,387.337,2024-03-01,2024-03-01,
2024-03-02,386.154,386.919,2024-03-02,2024-03-02,
2024-03-03,386.074,386.442,2024-03-03,2024-03-03,
2024-03-04,385.992,386.066,2024-03-04,2024-03-04,
2024-03-05,385.908,385.625,2024-03-05,2024-03-05,
2024-03-06,385.821,385.069,2024-03-06,2024-03-06,
2024-03-07,385.732,384.907,2024-03-07,2024-03-07,
2024-03-08,385.640,385.754,2024-03-08,2024-03-08,
2024-03-09,385.546,385.366,2024-03-09,2024-03-09,
2024-03-10,385.448,386.205,2024-03-10,2024-03-10,
2024-03-11,385.349,385.409,2024-03-11,2024-03-11,
2024-03-12,385.246,386.388,2024-03-12,2024-03-12,
2024-03-13,385.141,384.365,2024-03-13,2024-03-13,
2024-03-14,385.032,386.377,2024-03-14,2024-03-14,
2024-03-15,384.921,384.415,2024-03-15,2024-03-15,
2024-03-16,384.807,386.635,2024-03-16,2024-03-16,
2024-03-17,384.690,385.600,2024-03-17,2024-03-17,
2024-03-18,384.570,386.261,2024-03-18,2024-03-18,
2024-03-19,384.447,386.198,2024-03-19,2024-03-19,
2024-03-20,384.321,385.865,2024-03-20,2024-03-20,
2024-03-21,384.192,384.795,2024-03-21,2024-03-21,
2024-03-22,384.060,386.306,2024-03-22,2024-03-22,
2024-03-23,383.926,386.325,2024-03-23,2024-03-23,
2024-03-24,383.788,385.278,2024-03-24,2024-03-24,
2024-03-25,383.648,386.920,2024-03-25,2024-03-25,
2024-03-26,383.505,386.695,2024-03-26,2024-03-26,
2024-03-27,383.359,386.767,2024-03-27,2024-03-27,
2024-03-28,383.210,389.287,2024-03-28,2024-03-28,
2024-03-29,383.059,385.437,2024-03-29,2024-03-29,
2024-03-30,382.906,388.375,2024-03-30,2024-03-30,
2024-03-31,382.750,385.268,2024-03-31,2024-03-31,
2024-04-01,382.592,386.454,2024-04-01,2024-04-01,
2024-04-02,382.431,384.240,2024-04-02,2024-04-02,
2024-04-03,382.269,385.995,2024-04-03,2024-04-03,
2024-04-04,382.105,386.030,2024-04-04,2024-04-04,
2024-04-05,381.939,386.329,2024-04-05,2024-04-05,
2024-04-06,381.771,386.245,2024-04-06,2024-04-06,
2024-04-07,381.602,385.899,2024-04-07,2024-04-07,
2024-04-08,381.431,385.745,2024-04-08,2024-04-08,
2024-04-09,381.260,385.777,2024-04-09,2024-04-09,
2024-04-10,381.087,385.603,2024-04-10,2024-04-10,
2024-04-11,380.914,385.482,2024-04-11,2024-04-11,
2024-04-12,380.740,385.514,2024-04-12,2024-04-12,
2024-04-13,380.567,385.300,2024-04-13,2024-04-13,
2024-04-14,380.393,384.863,2024-04-14,2024-04-14,
2024-04-15,380.219,384.883,2024-04-15,2024-04-15,
2024-04-16,380.045,384.454,2024-04-16,2024-04-16,
2024-04-17,379.873,384.273,2024-04-17,2024-04-17,
2024-04-18,379.701,384.242,2024-04-18,2024-04-18,
2024-04-19,379.531,384.288,2024-04-19,2024-04-19,
2024-04-20,379.362,384.153,2024-04-20,2024-04-20,
2024-04-21,379.194,383.947,2024-04-21,2024-04-21,
2024-04-22,379.029,383.666,2024-04-22,2024-04-22,
2024-04-23,378.867,383.461,2024-04-23,2024-04-23,
2024-04-24,378.707,383.428,2024-04-24,2024-04-24,
2024-04-25,378.550,383.415,2024-04-25,2024-04-25,
2024-04-26,378.396,383.441,2024-04-26,2024-04-26,
2024-04-27,378.246,383.296,2024-04-27,2024-04-27,
2024-04-28,378.100,383.353,2024-04-28,2024-04-28,
2024-04-29,377.958,383.394,2024-04-29,2024-04-29,
2024-04-30,377.820,383.523,2024-04-30,2024-04-30,
2024-05-01,377.686,383.640,2024-05-01,2024-05-01,
2024-05-02,377.557,383.593,2024-05-02,2024-05-02,
2024-05-03,377.434,383.594,2024-05-03,2024-05-03,
2024-05-04,377.315,383.411,2024-05-04,2024-05-04,
2024-05-05,377.201,383.270,2024-05-05,2024-05-05,
2024-05-06,377.092,383.403,2024-05-06,2024-05-06,
2024-05-07,376.989,383.630,2024-05-07,2024-05-07,
2024-05-08,376.892,383.689,2024-05-08,2024-05-08,
2024-05-09,376.800,383.532,2024-05-09,2024-05-09,
2024-05-10,376.714,383.633,2024-05-10,2024-05-10,
2024-05-11,376.633,383.633,2024-05-11,2024-05-11,
2024-05-12,376.558,383.867,2024-05-12,2024-05-12,
2024-05-13,376.489,383.744,2024-05-13,2024-05-13,
2024-05-14,376.425,383.685,2024-05-14,2024-05-14,
2024-05-15,376.368,383.889,2024-05-15,2024-05-15,
2024-05-16,376.316,383.703,2024-05-16,2024-05-16,
2024-05-17,376.269,383.953,2024-05-17,2024-05-17,
2024-05-18,376.228,383.839,2024-05-18,2024-05-18,
2024-05-19,376.193,383.147,2024-05-19,2024-05-19,
2024-05-20,376.163,383.042,2024-05-20,2024-05-20,
2024-05-21,376.139,382.880,2024-05-21,2024-05-21,
2024-05-22,376.120,382.730,2024-05-22,2024-05-22,
2024-05-23,376.106,382.790,2024-05-23,2024-05-23,
2024-05-24,376.098,382.814,2024-05-24,2024-05-24,
2024-05-25,376.094,382.826,2024-05-25,2024-05-25,
2024-05-26,376.096,383.015,2024-05-26,2024-05-26,
2024-05-27,376.103,382.813,2024-05-27,2024-05-27,
2024-05-28,376.115,382.653,2024-05-28,2024-05-28,
2024-05-29,376.132,382.912,2024-05-29,2024-05-29,
2024-05-30,376.154,382.764,2024-05-30,2024-05-30,
2024-05-31,376.179,382.820,2024-05-31,2024-05-31,
2024-06-01,376.210,382.676,2024-06-01,2024-06-01,
2024-06-02,376.244,382.878,2024-06-02,2024-06-02,
2024-06-03,376.283,382.975,2024-06-03,2024-06-03,
2024-06-04,376.325,383.429,2024-06-04,2024-06-04,
2024-06-05,376.371,383.179,2024-06-05,2024-06-05,
2024-06-06,376.420,383.187,2024-06-06,2024-06-06,
2024-06-07,376.472,383.312,2024-06-07,2024-06-07,
2024-06-08,376.527,383.444,2024-06-08,2024-06-08,
2024-06-09,376.585,383.280,2024-06-09,2024-06-09,
2024-06-10,376.645,383.162,2024-06-10,2024-06-10,
2024-06-11,376.708,383.194,2024-06-11,2024-06-11,
2024-06-12,376.773,383.365,2024-06-12,2024-06-12,
2024-06-13,376.839,383.360,2024-06-13,2024-06-13,
2024-06-14,376.908,383.367,2024-06-14,2024-06-14,
2024-06-15,376.978,383.280,2024-06-15,2024-06-15,
2024-06-16,377.050,383.225,2024-06-16,2024-06-16,
2024-06-17,377.123,383.128,2024-06-17,2024-06-17,
2024-06-18,377.197,383.262,2024-06-18,2024-06-18,
2024-06-19,377.273,383.237,2024-06-19,2024-06-19,
2024-06-20,377.349,383.344,2024-06-20,2024-06-20,
2024-06-21,377.427,383.705,2024-06-21,2024-06-21,
2024-06-22,377.505,383.781,2024-06-22,2024-06-22,
2024-06-23,377.583,384.269,2024-06-23,2024-06-23,
2024-06-24,377.663,384.240,2024-06-24,2024-06-24,
2024-06-25,377.742,384.350,2024-06-25,2024-06-25,
2024-06-26,377.822,383.745,2024-06-26,2024-06-26,
2024-06-27,377.902,384.207,2024-06-27,2024-06-27,
2024-06-28,377.983,383.899,2024-06-28,2024-06-28,
2024-06-29,378.063,383.702,2024-06-29,2024-06-29,
2024-06-30,378.144,383.649,2024-06-30,2024-06-30,
2024-07-01,378.224,383.619,2024-07-01,2024-07-01,
2024-07-02,378.305,383.521,2024-07-02,2024-07-02,
2024-07-03,378.385,383.830,2024-07-03,2024-07-03,
2024-07-04,378.465,383.253,2024-07-04,2024-07-04,
2024-07-05,378.545,383.046,2024-07-05,2024-07-05,
2024-07-06,378.625,383.286,2024-07-06,2024-07-06,
2024-07-07,378.705,383.288,2024-07-07,2024-07-07,
2024-07-08,378.785,383.094,2024-07-08,2024-07-08,
2024-07-09,378.864,383.522,2024-07-09,2024-07-09,
2024-07-10,378.943,382.712,2024-07-10,2024-07-10,
2024-07-11,379.022,383.164,2024-07-11,2024-07-11,
2024-07-12,379.100,383.251,2024-07-12,2024-07-12,
2024-07-13,379.178,384.664,2024-07-13,2024-07-13,
2024-07-14,379.255,383.704,2024-07-14,2024-07-14,
2024-07-15,379.332,384.626,2024-07-15,2024-07-15,
2024-07-16,379.407,383.730,2024-07-16,2024-07-16,
2024-07-17,379.482,383.834,2024-07-17,2024-07-17,
2024-07-18,379.556,383.640,2024-07-18,2024-07-18,
2024-07-19,379.628,382.857,2024-07-19,2024-07-19,
2024-07-20,379.700,382.655,2024-07-20,2024-07-20,
2024-07-21,379.770,382.894,2024-07-21,2024-07-21,
2024-07-22,379.838,382.958,2024-07-22,2024-07-22,
2024-07-23,379.905,382.952,2024-07-23,2024-07-23,
2024-07-24,379.970,383.118,2024-07-24,2024-07-24,
2024-07-25,380.033,383.072,2024-07-25,2024-07-25,
2024-07-26,380.094,382.971,2024-07-26,2024-07-26,
2024-07-27,380.153,382.966,2024-07-27,2024-07-27,
2024-07-28,380.209,382.950,2024-07-28,2024-07-28,
2024-07-29,380.263,382.940,2024-07-29,2024-07-29,
2024-07-30,380.315,382.916,2024-07-30,2024-07-30,
2024-07-31,380.364,382.888,2024-07-31,2024-07-31,
2024-08-01,380.409,383.286,2024-08-01,2024-08-01,
2024-08-02,380.452,383.413,2024-08-02,2024-08-02,
2024-08-03,380.492,383.317,2024-08-03,2024-08-03,
2024-08-04,380.528,383.346,2024-08-04,2024-08-04,
2024-08-05,380.561,383.763,2024-08-05,2024-08-05,
2024-08-06,380.590,383.688,2024-08-06,2024-08-06,
2024-08-07,380.616,383.948,2024-08-07,2024-08-07,
2024-08-08,380.639,383.924,2024-08-08,2024-08-08,
2024-08-09,380.658,384.594,2024-08-09,2024-08-09,
2024-08-10,380.673,383.432,2024-08-10,2024-08-10,
2024-08-11,380.684,384.974,2024-08-11,2024-08-11,
2024-08-12,380.692,383.802,2024-08-12,2024-08-12,
2024-08-13,380.696,386.216,2024-08-13,2024-08-13,
2024-08-14,380.697,384.571,2024-08-14,2024-08-14,
2024-08-15,380.694,386.434,2024-08-15,2024-08-15,
2024-08-16,380.688,383.943,2024-08-16,2024-08-16,
2024-08-17,380.678,385.004,2024-08-17,2024-08-17,
2024-08-18,380.664,385.336,2024-08-18,2024-08-18,
2024-08-19,380.647,384.387,2024-08-19,2024-08-19,
2024-08-20,380.626,384.006,2024-08-20,2024-08-20,
2024-08-21,380.602,385.356,2024-08-21,2024-08-21,
2024-08-22,380.575,383.907,2024-08-22,2024-08-22,
2024-08-23,380.544,383.538,2024-08-23,2024-08-23,
2024-08-24,380.510,383.433,2024-08-24,2024-08-24,
2024-08-25,380.472,383.420,2024-08-25,2024-08-25,
2024-08-26,380.432,384.230,2024-08-26,2024-08-26,
2024-08-27,380.388,383.404,2024-08-27,2024-08-27,
2024-08-28,380.341,385.442,2024-08-28,2024-08-28,
2024-08-29,380.291,383.991,2024-08-29,2024-08-29,
2024-08-30,380.238,385.376,2024-08-30,2024-08-30,
2024-08-31,380.182,383.635,2024-08-31,2024-08-31,
2024-09-01,380.124,385.066,2024-09-01,2024-09-01,
2024-09-02,380.063,384.244,2024-09-02,2024-09-02,
2024-09-03,380.000,384.521,2024-09-03,2024-09-03,
2024-09-04,379.935,382.866,2024-09-04,2024-09-04,
2024-09-05,379.868,381.747,2024-09-05,2024-09-05,
2024-09-06,379.799,382.515,2024-09-06,2024-09-06,
2024-09-07,379.728,381.169,2024-09-07,2024-09-07,
2024-09-08,379.655,382.039,2024-09-08,2024-09-08,
2024-09-09,379.581,380.692,2024-09-09,2024-09-09,
2024-09-10,379.506,381.872,2024-09-10,2024-09-10,
2024-09-11,379.429,380.312,2024-09-11,2024-09-11,
2024-09-12,379.351,379.588,2024-09-12,2024-09-12,
2024-09-13,379.272,380.435,2024-09-13,2024-09-13,
2024-09-14,379.193,379.218,2024-09-14,2024-09-14,
2024-09-15,379.112,379.629,2024-09-15,2024-09-15,
2024-09-16,379.031,378.934,2024-09-16,2024-09-16,
2024-09-17,378.949,380.055,2024-09-17,2024-09-17,
2024-09-18,378.867,378.180,2024-09-18,2024-09-18,
2024-09-19,378.784,379.819,2024-09-19,2024-09-19,
2024-09-20,378.700,377.974,2024-09-20,2024-09-20,
2024-09-21,378.617,378.172,2024-09-21,2024-09-21,
2024-09-22,378.532,378.420,2024-09-22,2024-09-22,
2024-09-23,378.448,378.924,2024-09-23,2024-09-23,
2024-09-24,378.363,378.536,2024-09-24,2024-09-24,
2024-09-25,378.278,378.797,2024-09-25,2024-09-25,
2024-09-26,378.193,378.069,2024-09-26,2024-09-26,
2024-09-27,378.107,379.202,2024-09-27,2024-09-27,
2024-09-28,378.022,378.196,2024-09-28,2024-09-28,
2024-09-29,377.936,378.728,2024-09-29,2024-09-29,
2024-09-30,377.850,378.790,2024-09-30,2024-09-30,
2024-10-01,377.765,378.574,2024-10-01,2024-10-01,
2024-10-02,377.679,378.100,2024-10-02,2024-10-02,
2024-10-03,377.594,379.918,2024-10-03,2024-10-03,
2024-10-04,377.509,378.254,2024-10-04,2024-10-04,
2024-10-05,377.424,379.865,2024-10-05,2024-10-05,
2024-10-06,377.341,378.179,2024-10-06,2024-10-06,
2024-10-07,377.257,379.975,2024-10-07,2024-10-07,
2024-10-08,377.175,378.316,2024-10-08,2024-10-08,
2024-10-09,377.094,380.113,2024-10-09,2024-10-09,
2024-10-10,377.013,379.494,2024-10-10,2024-10-10,
2024-10-11,376.934,380.493,2024-10-11,2024-10-11,
2024-10-12,376.856,380.644,2024-10-12,2024-10-12,
2024-10-13,376.779,380.431,2024-10-13,2024-10-13,
2024-10-14,376.703,380.539,2024-10-14,2024-10-14,
2024-10-15,376.628,380.375,2024-10-15,2024-10-15,
2024-10-16,376.555,380.471,2024-10-16,2024-10-16,
2024-10-17,376.484,380.375,2024-10-17,2024-10-17,
2024-10-18,376.414,380.427,2024-10-18,2024-10-18,
2024-10-19,376.345,380.409,2024-10-19,2024-10-19,
2024-10-20,376.278,380.474,2024-10-20,2024-10-20,
2024-10-21,376.212,380.749,2024-10-21,2024-10-21,
2024-10-22,376.147,380.877,2024-10-22,2024-10-22,
2024-10-23,376.084,380.904,2024-10-23,2024-10-23,
2024-10-24,376.023,380.686,2024-10-24,2024-10-24,
2024-10-25,375.963,380.771,2024-10-25,2024-10-25,
2024-10-26,375.904,380.792,2024-10-26,2024-10-26,
2024-10-27,375.847,380.846,2024-10-27,2024-10-27,
2024-10-28,375.792,380.848,2024-10-28,2024-10-28,
2024-10-29,375.738,380.718,2024-10-29,2024-10-29,
2024-10-30,375.687,380.726,2024-10-30,2024-10-30,
2024-10-31,375.637,380.710,2024-10-31,2024-10-31,
2024-11-01,375.589,380.732,2024-11-01,2024-11-01,
2024-11-02,375.543,380.831,2024-11-02,2024-11-02,
2024-11-03,375.499,381.027,2024-11-03,2024-11-03,
2024-11-04,375.458,381.153,2024-11-04,2024-11-04,
2024-11-05,375.419,381.099,2024-11-05,2024-11-05,
2024-11-06,375.382,381.761,2024-11-06,2024-11-06,
2024-11-07,375.348,381.325,2024-11-07,2024-11-07,
2024-11-08,375.317,381.797,2024-11-08,2024-11-08,
2024-11-09,375.289,381.669,2024-11-09,2024-11-09,
2024-11-10,375.264,381.593,2024-11-10,2024-11-10,
2024-11-11,375.242,381.508,2024-11-11,2024-11-11,
2024-11-12,375.224,381.523,2024-11-12,2024-11-12,
2024-11-13,375.209,381.244,2024-11-13,2024-11-13,
2024-11-14,375.198,380.999,2024-11-14,2024-11-14,
2024-11-15,375.191,380.799,2024-11-15,2024-11-15,
2024-11-16,375.189,380.798,2024-11-16,2024-11-16,
2024-11-17,375.190,380.496,2024-11-17,2024-11-17,
